@relation winequality-white-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2

@attribute volatileacidity numeric
@attribute chlorides numeric
@attribute freesulfurdioxide numeric
@attribute totalsulfurdioxide numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.235294,0.151335,0.170732,0.419954,0.232312,0.129032,6
0.004902,0.080119,0.052265,0.232019,0.11471,0.241935,6
0.098039,0.11276,0.052265,0.232019,0.151725,0.387097,6
0.431373,0.086053,0.087108,0.280742,0.055716,0.806452,7
0.196078,0.062315,0.080139,0.422274,0.120879,0.677419,7
0.068627,0.077151,0.163763,0.276102,0.143628,0.403226,8
0.191176,0.10089,0.135889,0.324826,0.105842,0.451613,7
0.441176,0.080119,0.111498,0.276102,0.027955,0.83871,8
0.235294,0.068249,0.15331,0.24594,0.045306,0.806452,8
0.137255,0.118694,0.083624,0.331787,0.122421,0.322581,6
0.509804,0.121662,0.031359,0.155452,0.107384,0.387097,4
0.176471,0.074184,0.198606,0.315545,0.04492,0.709677,6
0.205882,0.077151,0.181185,0.338747,0.051089,0.790323,8
0.127451,0.086053,0.205575,0.331787,0.156545,0.403226,7
0.186275,0.062315,0,0.169374,0.133218,0.516129,5
0.284314,0.059347,0.135889,0.215777,0.039522,0.758065,7
0.127451,0.103858,0.205575,0.338747,0.181993,0.225806,6
0.215686,0.047478,0.094077,0.199536,0.069404,0.790323,7
0.323529,0.068249,0.083624,0.150812,0.034317,0.806452,8
0.215686,0.059347,0.080139,0.194896,0.005976,0.903226,7
0.254902,0.130564,0.083624,0.238979,0.120494,0.177419,5
0.166667,0.118694,0.139373,0.364269,0.094274,0.387097,6
0.215686,0.059347,0.080139,0.194896,0.005976,0.903226,7
0.490196,0.068249,0.094077,0.37123,0.108733,0.677419,6
0.147059,0.225519,0.059233,0.236659,0.256989,0.112903,5
0.117647,0.083086,0.059233,0.222738,0.141315,0.403226,7
0.068627,0.103858,0.270035,0.403712,0.198766,0.354839,6
0.137255,0.053412,0.121951,0.262181,0.099672,0.725806,8
0.078431,0.124629,0.12892,0.262181,0.066898,0.532258,7
0.22549,0.05638,0.108014,0.262181,0.087334,0.741935,7
0.215686,0.231454,0.087108,0.389791,0.140158,0.290323,5
0.078431,0.062315,0.12892,0.206497,0.133218,0.451613,5
0.127451,0.091988,0.135889,0.410673,0.080393,0.725806,6
0.127451,0.053412,0.121951,0.327146,0.074995,0.564516,7
0.137255,0.053412,0.073171,0.238979,0.115481,0.548387,6
0.068627,0.130564,0.205575,0.317865,0.077309,0.483871,6
0.068627,0.103858,0.270035,0.401392,0.198766,0.354839,6
0.137255,0.080119,0.10453,0.201856,0.048197,0.580645,6
0.215686,0.198813,0.076655,0.315545,0.122036,0.33871,5
0.176471,0.121662,0.073171,0.301624,0.229998,0.193548,5
0.156863,0.121662,0.083624,0.396752,0.226142,0.177419,6
0.068627,0.083086,0.149826,0.162413,0.045884,0.596774,6
0.254902,0.094955,0.094077,0.243619,0.058415,0.741935,6
0.264706,0.234421,0.205575,0.403712,0.207249,0.16129,5
0.22549,0.089021,0.1777,0.306265,0.095431,0.33871,5
0.578431,0.032641,0.010453,0,0.002121,0.903226,5
0.117647,0.106825,0.191638,0.348028,0.184114,0.193548,5
0.196078,0.118694,0.149826,0.419954,0.20108,0.129032,5
0.098039,0.05638,0.111498,0.199536,0.108155,0.322581,4
0.264706,0.080119,0.062718,0.433875,0.192982,0.177419,6
0.137255,0.094955,0.094077,0.401392,0.075766,0.516129,5
0.098039,0.130564,0.062718,0.25522,0.127627,0.193548,6
0.215686,0.086053,0.181185,0.443155,0.163678,0.241935,5
0.254902,0.04451,0.132404,0.331787,0.074031,0.629032,7
0.215686,0.175074,0.090592,0.299304,0.129362,0.290323,5
0.22549,0.178042,0.094077,0.290023,0.129362,0.290323,5
0.181373,0.080119,0.15331,0.327146,0.11336,0.451613,7
0.171569,0.124629,0.094077,0.262181,0.06497,0.532258,6
0.176471,0.05638,0.038328,0.259861,0.104685,0.66129,6
0.088235,0.062315,0.069686,0.236659,0.059572,0.532258,7
0.117647,0.05638,0.066202,0.153132,0.05803,0.887097,7
0.196078,0.103858,0.031359,0.271462,0.112204,0.370968,5
0.137255,0.077151,0.195122,0.406032,0.252747,0.16129,6
0.254902,0.094955,0.170732,0.364269,0.129362,0.580645,6
0.107843,0.059347,0.12892,0.24826,0.046848,0.725806,6
0.127451,0.097923,0.090592,0.269142,0.236167,0.096774,5
0.137255,0.448071,0.111498,0.150812,0.02487,0.870968,6
0.235294,0.050445,0.055749,0.183295,0.083478,0.758065,4
0.127451,0.468843,0.219512,0.257541,0.11818,0.193548,5
0.176471,0.074184,0.055749,0.292343,0.089262,0.354839,6
0.068627,0.124629,0.094077,0.324826,0.208406,0.16129,7
0.186275,0.091988,0.149826,0.259861,0.064006,0.629032,5
0.137255,0.181009,0.226481,0.429234,0.181801,0.16129,6
0.156863,0.136499,0.156794,0.290023,0.201851,0.16129,5
0.196078,0.124629,0.132404,0.310905,0.12782,0.483871,6
0.088235,0.089021,0.027875,0.229698,0.102564,0.322581,5
0.176471,0.091988,0.080139,0.406032,0.097359,0.435484,5
0.186275,0.097923,0.076655,0.403712,0.097166,0.435484,5
0.372549,0.050445,0.094077,0.280742,0.046655,0.870968,8
0.107843,0.017804,0.156794,0.266821,0.109312,0.483871,6
0.117647,0.020772,0.101045,0.213457,0.091575,0.483871,6
0.088235,0.05638,0.069686,0.206497,0.069597,0.5,7
0.117647,0.047478,0.027875,0.071926,0.102757,0.467742,5
0.303922,0.023739,0.069686,0.164733,0.071911,0.564516,5
0.313725,0.071217,0.198606,0.410673,0.20108,0.225806,5
0.156863,0.077151,0.1777,0.290023,0.165028,0.419355,6
0.186275,0.014837,0.045296,0.310905,0.073838,0.645161,4
0.186275,0.097923,0.205575,0.269142,0.15828,0.354839,6
0.519608,0,0.219512,0.211137,0.005591,0.887097,5
0.333333,0.091988,0.205575,0.554524,0.208791,0.274194,5
0.245098,0.026706,0.135889,0.218097,0.079237,0.677419,6
0.245098,0.091988,0.094077,0.292343,0.099287,0.693548,5
0.068627,0.038576,0.125436,0.211137,0.074802,0.548387,7
0.235294,0.038576,0.101045,0.204176,0.08155,0.758065,7
0.166667,0.032641,0.101045,0.241299,0.120879,0.451613,6
0.186275,0.026706,0.073171,0.201856,0.128976,0.483871,6
0.186275,0.121662,0.174216,0.433875,0.161751,0.241935,5
0.166667,0.163205,0.094077,0.303944,0.205321,0.33871,6
0.107843,0.053412,0.031359,0.211137,0.048776,0.83871,7
0.205882,0.083086,0.207317,0.401392,0.21149,0.129032,5
0.254902,0.10089,0.181185,0.445476,0.161943,0.241935,5
0.186275,0.103858,0.1777,0.447796,0.161365,0.241935,5
0.176471,0.11276,0.174216,0.422274,0.160015,0.241935,6
0.176471,0.124629,0.15331,0.436195,0.159051,0.241935,5
0.166667,0.10089,0.1777,0.287703,0.156738,0.387097,6
0.235294,0.118694,0.212544,0.37355,0.173318,0.306452,6
0.156863,0.109792,0.069686,0.241299,0.098901,0.322581,5
0.04902,0.139466,0.108014,0.199536,0.191055,0.225806,6
0.127451,0.142433,0.066202,0.299304,0.089647,0.467742,5
0.215686,0.097923,0.066202,0.389791,0.087719,0.548387,5
0.117647,0.080119,0.017422,0.092807,0.102371,0.370968,5
0.098039,0.071217,0.062718,0.111369,0.07673,0.483871,6
0.088235,0.097923,0.04878,0.236659,0.109312,0.451613,6
0.127451,0.094955,0.017422,0.241299,0.124735,0.354839,5
0.127451,0.097923,0.017422,0.232019,0.124735,0.354839,6
0.176471,0.151335,0.139373,0.354988,0.191633,0.403226,3
0.196078,0.127596,0.073171,0.341067,0.078851,0.5,5
0.254902,0.118694,0.101045,0.324826,0.186235,0.370968,5
0.343137,0.097923,0.055749,0.225058,0.088876,0.790323,7
0.323529,0.106825,0.090592,0.283063,0.157895,0.306452,5
0.313725,0.080119,0.142857,0.283063,0.091575,0.532258,6
0.264706,0.074184,0.118467,0.257541,0.091961,0.564516,6
0.215686,0.089021,0.111498,0.285383,0.086177,0.435484,5
0.196078,0.097923,0.174216,0.301624,0.156352,0.387097,6
0.245098,0.071217,0.12892,0.452436,0.089647,0.725806,6
0.176471,0.127596,0.160279,0.436195,0.163293,0.241935,5
0.156863,0.097923,0.101045,0.220418,0.076923,0.532258,7
0.372549,0.074184,0.034843,0.183295,0.058801,0.806452,6
0.147059,0.130564,0.038328,0.208817,0.047233,0.564516,5
0.352941,0.077151,0.076655,0.211137,0.067669,0.83871,7
0.176471,0.074184,0.073171,0.236659,0.108541,0.564516,7
0.22549,0.228487,0.097561,0.280742,0.113553,0.258065,5
0.068627,0.145401,0.149826,0.234339,0.206092,0.274194,6
0.323529,0.127596,0.163763,0.308585,0.144399,0.193548,5
0.22549,0.127596,0.111498,0.241299,0.138423,0.064516,5
0.186275,0.121662,0.135889,0.218097,0.056102,0.709677,6
0.284314,0.05638,0.076655,0.174014,0.073067,0.596774,6
0.127451,0.080119,0.135889,0.422274,0.112396,0.483871,6
0.176471,0.068249,0.118467,0.232019,0.064199,0.629032,6
0.254902,0.05638,0.15331,0.211137,0.047619,0.83871,7
0.235294,0.136499,0.118467,0.387471,0.221515,0.177419,5
0.156863,0.041543,0.062718,0.232019,0.106227,0.741935,6
0.22549,0.11276,0.055749,0.180974,0.176788,0.419355,5
0.088235,0.062315,0.10453,0.264501,0.038944,0.919355,7
0.117647,0.083086,0.125436,0.194896,0.059765,0.645161,6
0.235294,0.065282,0.083624,0.257541,0.093889,0.725806,7
0.039216,0.062315,0.132404,0.234339,0.099287,0.66129,6
0.098039,0.068249,0.229965,0.296984,0.08637,0.532258,6
0.088235,0.118694,0.090592,0.220418,0.098901,0.370968,6
0.127451,0.089021,0.156794,0.294664,0.068826,0.758065,6
0.166667,0.115727,0.174216,0.459397,0.168884,0.193548,5
0.137255,0.133531,0.369338,0.331787,0.196067,0.241935,6
0.186275,0.106825,0.334495,0.385151,0.125892,0.33871,6
0.303922,0.086053,0.052265,0.206497,0.059186,0.806452,7
0.22549,0.091988,0.135889,0.213457,0.049547,0.822581,6
0.147059,0.115727,0.198606,0.241299,0.090033,0.483871,6
0.147059,0.136499,0.250871,0.290023,0.158666,0.354839,6
0.27451,0.133531,0.212544,0.426914,0.222286,0.096774,4
0.176471,0.15727,0.167247,0.429234,0.160787,0.258065,5
0.137255,0.142433,0.149826,0.206497,0.11336,0.306452,7
0.137255,0.148368,0.181185,0.292343,0.183921,0.403226,5
0.196078,0.130564,0.062718,0.206497,0.069019,0.548387,5
0.264706,0.178042,0.195122,0.37355,0.189127,0.225806,5
0.196078,0.11276,0.139373,0.236659,0.228456,0.145161,6
0.117647,0.118694,0.090592,0.278422,0.099287,0.451613,5
0.245098,0.106825,0.111498,0.310905,0.099287,0.677419,6
0.156863,0.059347,0.066202,0.12529,0.070368,0.725806,6
0.186275,0.109792,0.142857,0.273782,0.154039,0.451613,6
0.294118,0.10089,0.090592,0.206497,0.100829,0.548387,6
0.127451,0.080119,0.156794,0.273782,0.126663,0.419355,5
0.254902,0.103858,0.052265,0.12529,0.127048,0.193548,5
0.348039,0.065282,0.066202,0.290023,0.084827,0.677419,6
0.166667,0.035608,0.052265,0.155452,0.059765,0.693548,6
0.176471,0.086053,0.132404,0.394432,0.148062,0.387097,6
0.156863,0.077151,0.243902,0.37819,0.159823,0.387097,6
0.147059,0.077151,0.181185,0.234339,0.089647,0.483871,7
0.558824,0.011869,0.006969,0.00232,0.103142,0.887097,4
0.137255,0.400593,0.034843,0.12993,0.071139,0.548387,6
0.186275,0.183976,0.083624,0.139211,0.054559,0.564516,6
0.367647,0.080119,0.108014,0.225058,0.006748,0.967742,7
0.245098,0.080119,0.111498,0.183295,0.061114,0.725806,7
0.22549,0.086053,0.097561,0.171694,0.030075,0.774194,7
0.303922,0.083086,0.149826,0.299304,0.089262,0.516129,7
0.284314,0.091988,0.163763,0.301624,0.059765,0.903226,6
0.166667,0.133531,0.076655,0.222738,0.085406,0.5,6
0.367647,0.080119,0.108014,0.225058,0.006748,0.967742,7
0.196078,0.139466,0.163763,0.457077,0.163678,0.225806,5
0.264706,0.083086,0.101045,0.241299,0.01311,1,7
0.22549,0.077151,0.090592,0.227378,0.024099,0.83871,6
0.166667,0.121662,0.076655,0.285383,0.082321,0.516129,6
0.27451,0.142433,0.15331,0.38051,0.200501,0.354839,5
0.22549,0.106825,0.04878,0.232019,0.103721,0.33871,5
0.137255,0.065282,0.125436,0.199536,0.101793,0.370968,5
0.058824,0.139466,0.097561,0.190255,0.154425,0.306452,6
0.137255,0.109792,0.052265,0.225058,0.07461,0.564516,5
0.235294,0.160237,0.087108,0.38051,0.223829,0.16129,5
0.196078,0.062315,0.080139,0.213457,0.035281,0.66129,6
0.215686,0.080119,0.090592,0.225058,0.021882,0.854839,6
0.137255,0.121662,0.142857,0.24826,0.118566,0.564516,8
0.22549,0.089021,0.090592,0.134571,0.118951,0.483871,4
0.186275,0.091988,0.083624,0.174014,0.098516,0.435484,6
0.372549,0.109792,0.167247,0.406032,0.228841,0.225806,5
0.147059,0.097923,0.04878,0.229698,0.149412,0.370968,6
0.27451,0.522255,0.172474,0.329466,0.157509,0.209677,5
0.098039,0.091988,0.135889,0.192575,0.067669,0.645161,6
0.186275,0.115727,0.156794,0.348028,0.110083,0.483871,6
0.313725,0.130564,0.118467,0.322506,0.17139,0.209677,5
0.259804,0.175074,0.10453,0.310905,0.082321,0.33871,5
0.147059,0.130564,0.083624,0.225058,0.087719,0.5,6
0.117647,0.109792,0.083624,0.241299,0.134374,0.306452,6
0.186275,0.115727,0.156794,0.352668,0.10989,0.483871,6
0.215686,0.097923,0.101045,0.273782,0.048776,0.725806,6
0.215686,0.097923,0.135889,0.308585,0.046462,0.758065,7
0.058824,0.106825,0.083624,0.222738,0.146135,0.209677,5
0.245098,0.169139,0.118467,0.352668,0.231155,0.129032,5
0.078431,0.10089,0.111498,0.187935,0.064777,0.516129,6
0.137255,0.086053,0.149826,0.262181,0.090033,0.451613,7
0.156863,0.121662,0.069686,0.315545,0.095624,0.370968,5
0.22549,0.050445,0.045296,0.180974,0.08502,0.645161,5
0.102941,0.115727,0.118467,0.234339,0.140158,0.241935,6
0.343137,0.091988,0.181185,0.348028,0.175631,0.290323,6
0.303922,0.222552,0.184669,0.37355,0.204743,0.16129,5
0.490196,0.068249,0.132404,0.2529,0.072682,0.806452,7
0.254902,0.103858,0.038328,0.24826,0.076537,0.612903,7
0.264706,0.139466,0.205575,0.388631,0.210526,0.129032,5
0.294118,0.121662,0.055749,0.215777,0.114324,0.516129,4
0.102941,0.115727,0.118467,0.234339,0.140158,0.241935,6
0.186275,0.118694,0.114983,0.443155,0.161365,0.225806,4
0.205882,0.118694,0.114983,0.424594,0.161943,0.241935,6
0.088235,0.074184,0.108014,0.269142,0.08502,0.387097,6
0.098039,0.077151,0.139373,0.310905,0.165992,0.290323,7
0.284314,0.492582,0.04878,0.206497,0.102757,0.370968,6
0.156863,0.071217,0.205575,0.290023,0.0615,0.629032,7
0.235294,0.047478,0.114983,0.266821,0.086948,0.774194,7
0.186275,0.062315,0.055749,0.25058,0.07808,0.806452,6
0.205882,0.091988,0.135889,0.424594,0.09813,0.387097,7
0.205882,0.074184,0.135889,0.426914,0.098708,0.387097,6
0.137255,0.077151,0.181185,0.292343,0.148448,0.435484,5
0.137255,0.080119,0.275261,0.343387,0.109697,0.435484,7
0.147059,0.10089,0.101045,0.213457,0.138423,0.387097,6
0.029412,0.103858,0.149826,0.220418,0.143243,0.306452,6
0.147059,0.115727,0.247387,0.49652,0.222094,0.225806,6
0.117647,0.115727,0.15331,0.278422,0.074995,0.548387,6
0.117647,0.151335,0.118467,0.220418,0.116831,0.193548,5
0.107843,0.094955,0.083624,0.155452,0.089069,0.403226,7
0.196078,0.115727,0.10453,0.236659,0.143436,0.483871,7
0.284314,0.086053,0.003484,0.273782,0.091575,0.66129,5
0.176471,0.094955,0.121951,0.313225,0.04492,0.774194,7
0.166667,0.15727,0.066202,0.262181,0.1016,0.241935,5
0.166667,0.127596,0.080139,0.197216,0.206478,0.193548,6
0.058824,0.11276,0.132404,0.25058,0.077116,0.5,6
0.294118,0.097923,0.108014,0.238979,0.068633,0.693548,7
0.068627,0.083086,0.027875,0.097448,0.032196,0.741935,6
0.137255,0.133531,0.132404,0.331787,0.128976,0.451613,6
0.127451,0.103858,0.12892,0.262181,0.083285,0.532258,6
0.372549,0.124629,0.188153,0.37587,0.169077,0.290323,6
0.098039,0.133531,0.188153,0.403712,0.255832,0.080645,6
0.235294,0.133531,0.013937,0.204176,0.137459,0.209677,5
0.313725,0.136499,0.149826,0.329466,0.176403,0.193548,5
0.147059,0.083086,0.10453,0.24594,0.070368,0.548387,6
0.098039,0.133531,0.188153,0.403712,0.255832,0.080645,6
0.284314,0.139466,0.013937,0.190255,0.159051,0.064516,4
0.147059,0.15727,0.114983,0.211137,0.117023,0.193548,5
0.107843,0.071217,0.174216,0.329466,0.195682,0.387097,6
0.196078,0.109792,0.167247,0.320186,0.080008,0.580645,6
0.235294,0.059347,0.121951,0.197216,0.055331,0.709677,6
0.176471,0.127596,0.069686,0.387471,0.114324,0.209677,5
0.166667,0.059347,0.121951,0.167053,0.040293,0.677419,6
0.196078,0.065282,0.108014,0.301624,0.112782,0.483871,6
0.107843,0.041543,0.097561,0.222738,0.064777,0.548387,5
0.205882,0.151335,0.045296,0.257541,0.101986,0.241935,5
0.186275,0.074184,0.04878,0.24826,0.227299,0.193548,5
0.176471,0.035608,0.073171,0.269142,0.120879,0.5,6
0.117647,0.068249,0.1777,0.37819,0.133603,0.483871,6
0.245098,0.094955,0.132404,0.389791,0.111047,0.306452,5
0.254902,0.103858,0.142857,0.387471,0.110854,0.306452,5
1,0.071217,0.020906,0.232019,0.066898,0.709677,4
0.156863,0.127596,0.160279,0.408353,0.121265,0.225806,5
0.156863,0.130564,0.149826,0.324826,0.160787,0.209677,5
0.078431,0.121662,0.080139,0.292343,0.21766,0.112903,7
0.088235,0.121662,0.108014,0.336427,0.242915,0.16129,7
0.107843,0.086053,0.163763,0.2529,0.160979,0.435484,6
0.078431,0.074184,0.10453,0.206497,0.066898,0.532258,6
0.215686,0.05638,0.069686,0.204176,0.116252,0.596774,6
0.343137,0.068249,0.080139,0.283063,0.164642,0.435484,5
0.088235,0.080119,0.125436,0.234339,0.066512,0.548387,6
0.323529,0.115727,0.062718,0.141531,0.125506,0.322581,5
0.27451,0.080119,0.087108,0.25522,0.093503,0.516129,6
0.088235,0.240356,0.146341,0.280742,0.104878,0.274194,5
0.196078,0.068249,0.073171,0.176334,0.060922,0.725806,5
0.411765,0.059347,0.10453,0.234339,0.113939,0.790323,8
0.352941,0.142433,0.202091,0.350348,0.105263,0.612903,6
0.294118,0.15727,0.069686,0.364269,0.153268,0.419355,5
0.156863,0.118694,0.181185,0.287703,0.155967,0.435484,6
0.196078,0.115727,0.135889,0.354988,0.151725,0.306452,5
0.176471,0.115727,0.073171,0.155452,0.0615,0.645161,6
0.078431,0.10089,0.238676,0.357309,0.191826,0.387097,7
0.27451,0.133531,0.031359,0.227378,0.132447,0.080645,5
0.264706,0.151335,0.045296,0.169374,0.169077,0.306452,4
0.166667,0.118694,0.175958,0.257541,0.188934,0.225806,6
0.284314,0.121662,0.108014,0.290023,0.172932,0.387097,5
0.166667,0.103858,0.066202,0.229698,0.083092,0.483871,6
0.147059,0.103858,0.066202,0.234339,0.082321,0.483871,6
0.181373,0.127596,0.087108,0.190255,0.139001,0.387097,6
0.166667,0.121662,0.195122,0.24826,0.169848,0.290323,6
0.166667,0.118694,0.175958,0.225058,0.188934,0.225806,6
0.147059,0.109792,0.121951,0.308585,0.139001,0.419355,6
0.215686,0.127596,0.10453,0.408353,0.106998,0.33871,5
0.245098,0.115727,0.062718,0.201856,0.143628,0.564516,8
0.176471,0.115727,0.041812,0.148492,0.084635,0.548387,6
0.117647,0.145401,0.097561,0.194896,0.117794,0.193548,6
0.127451,0.148368,0.108014,0.213457,0.107769,0.274194,6
0.166667,0.11276,0.04878,0.162413,0.089069,0.532258,6
0.156863,0.181009,0.146341,0.394432,0.184114,0.145161,6
0.058824,0.142433,0.066202,0.169374,0.137652,0.322581,6
0.411765,0.148368,0.059233,0.238979,0.116252,0.193548,6
0.166667,0.062315,0.094077,0.206497,0.060343,0.774194,7
0.166667,0.133531,0.038328,0.294664,0.126277,0.241935,5
0.127451,0.109792,0.097561,0.303944,0.11336,0.483871,5
0.205882,0.083086,0.076655,0.208817,0.157509,0.419355,6
0.284314,0.142433,0.181185,0.364269,0.165221,0.322581,5
0.22549,0.062315,0.069686,0.178654,0.067669,0.596774,7
0.362745,0.077151,0.052265,0.164733,0.066898,0.725806,7
0.215686,0.089021,0.118467,0.262181,0.067091,0.5,7
0.147059,0.094955,0.15331,0.306265,0.078658,0.274194,5
0.215686,0.083086,0.149826,0.327146,0.195874,0.693548,6
0.196078,0.077151,0.142857,0.222738,0.059765,0.677419,6
0.171569,0.10089,0.15331,0.334107,0.1016,0.532258,6
0.313725,0.130564,0.073171,0.426914,0.087334,0.580645,5
0.127451,0.091988,0.055749,0.153132,0.056873,0.532258,6
0.117647,0.094955,0.097561,0.199536,0.070754,0.5,6
0.088235,0.094955,0.10453,0.192575,0.062657,0.516129,6
0.127451,0.109792,0.114983,0.227378,0.079429,0.532258,6
0.176471,0.094955,0.094077,0.197216,0.051475,0.645161,6
0.264706,0.178042,0.108014,0.345708,0.230769,0.129032,6
0.343137,0.109792,0.059233,0.310905,0.059958,0.645161,8
0.313725,0.109792,0.069686,0.320186,0.060343,0.645161,7
0.196078,0.118694,0.160279,0.262181,0.196453,0.16129,5
0.147059,0.133531,0.139373,0.329466,0.220166,0.209677,6
0.254902,0.148368,0.108014,0.37587,0.203971,0.112903,6
0.04902,0.127596,0.073171,0.146172,0.050704,0.564516,7
0.088235,0.115727,0.146341,0.320186,0.129362,0.322581,5
0.098039,0.11276,0.149826,0.320186,0.129555,0.322581,5
0.22549,0.148368,0.170732,0.477958,0.159437,0.370968,5
0.245098,0.133531,0.209059,0.5058,0.197224,0.387097,5
0.254902,0.032641,0.055749,0.136891,0.052053,0.870968,7
0.205882,0.068249,0.055749,0.280742,0.074031,0.516129,6
0.22549,0.115727,0.156794,0.457077,0.179102,0.177419,5
0.166667,0.091988,0.076655,0.257541,0.134953,0.451613,6
0.186275,0.086053,0.083624,0.185615,0.084635,0.725806,6
0.176471,0.109792,0.087108,0.285383,0.100829,0.532258,5
0.558824,0.077151,0.062718,0.276102,0.058801,0.774194,6
0.147059,0.094955,0.020906,0.146172,0.045884,0.758065,6
0.098039,0.133531,0.1777,0.310905,0.111047,0.483871,7
0.196078,0.127596,0.170732,0.324826,0.160594,0.387097,6
0.186275,0.124629,0.142857,0.294664,0.13476,0.435484,6
0.166667,0.136499,0.188153,0.283063,0.132832,0.467742,6
0.176471,0.127596,0.181185,0.350348,0.160979,0.387097,6
0.04902,0.163205,0.188153,0.2471,0.197802,0.274194,7
0.117647,0.136499,0.020906,0.257541,0.203586,0.258065,6
0.156863,0.086053,0.132404,0.155452,0,0.951613,7
0.392157,0.109792,0.013937,0.429234,0.193368,0.225806,5
0.176471,0.068249,0.094077,0.426914,0.08155,0.725806,6
0.215686,0.118694,0.167247,0.412993,0.107769,0.241935,5
0.235294,0.115727,0.205575,0.410673,0.148255,0.258065,5
0.254902,0.11276,0.212544,0.410673,0.148448,0.258065,5
0.078431,0.139466,0.108014,0.36891,0.214768,0.112903,7
0.176471,0.154303,0.034843,0.257541,0.092732,0.387097,5
0.22549,0.160237,0.038328,0.25522,0.09119,0.435484,5
0.137255,0.121662,0.073171,0.171694,0.059379,0.645161,7
0.147059,0.103858,0.114983,0.345708,0.055331,0.66129,7
0.088235,0.091988,0.12892,0.2529,0.033738,0.822581,8
0.107843,0.089021,0.097561,0.220418,0.055331,0.709677,6
0.127451,0.077151,0.149826,0.264501,0.045884,0.741935,7
0.137255,0.091988,0.101045,0.213457,0.057451,0.645161,5
0.254902,0.151335,0.041812,0.37123,0.104299,0.580645,6
0.156863,0.121662,0.219512,0.394432,0.182765,0.209677,6
0.264706,0.115727,0.080139,0.343387,0.081357,0.5,7
0.156863,0.118694,0.229965,0.352668,0.11818,0.354839,6
0.166667,0.083086,0.114983,0.241299,0.087334,0.419355,6
0.107843,0.086053,0.163763,0.287703,0.076345,0.532258,7
0.156863,0.127596,0.275261,0.438515,0.221515,0.225806,5
0.22549,0.130564,0.101045,0.264501,0.192211,0.209677,6
0.166667,0.089021,0.045296,0.136891,0.087141,0.5,6
0.294118,0.136499,0.045296,0.37355,0.172354,0.306452,6
0.215686,0.094955,0.094077,0.169374,0.068248,0.612903,7
0.245098,0.091988,0.076655,0.167053,0.0615,0.741935,7
0.186275,0.10089,0.073171,0.146172,0.101215,0.403226,5
0.156863,0.083086,0.132404,0.229698,0.045691,0.693548,6
0.245098,0.115727,0.080139,0.25522,0.064392,0.532258,6
0.137255,0.091988,0.041812,0.12529,0.052824,0.645161,6
0.186275,0.121662,0.118467,0.303944,0.082321,0.516129,5
0.117647,0.103858,0.090592,0.211137,0.122807,0.354839,6
0.186275,0.106825,0.083624,0.211137,0.06844,0.709677,6
0.362745,0.091988,0.076655,0.180974,0.029111,0.870968,8
0.137255,0.080119,0.080139,0.136891,0.02969,0.741935,6
0.215686,0.130564,0.111498,0.324826,0.146713,0.290323,5
0.27451,0.118694,0.212544,0.301624,0.208406,0.177419,5
0.156863,0.103858,0.090592,0.213457,0.062464,0.725806,6
0.323529,0.071217,0.080139,0.176334,0.072296,0.596774,6
0.156863,0.103858,0.121951,0.241299,0.058222,0.790323,6
0.215686,0.133531,0.087108,0.403712,0.106998,0.33871,5
0.176471,0.103858,0.108014,0.301624,0.155388,0.370968,6
0.235294,0.121662,0.094077,0.313225,0.184114,0.370968,6
0.166667,0.080119,0.139373,0.227378,0.074995,0.451613,7
0.147059,0.041543,0.059233,0.185615,0.068826,0.516129,6
0.147059,0.04451,0.083624,0.215777,0.071911,0.612903,6
0.088235,0.121662,0.083624,0.290023,0.130904,0.290323,6
0.294118,0.094955,0.10453,0.426914,0.176017,0.322581,6
0.22549,0.127596,0.038328,0.359629,0.171776,0.129032,4
0.294118,0.394659,0.010453,0.139211,0.105842,0.33871,4
0.352941,0.139466,0.229965,0.466357,0.194139,0.241935,5
0.294118,0.151335,0.087108,0.241299,0.122036,0.193548,4
0.245098,0.094955,0.101045,0.396752,0.09119,0.677419,6
0.107843,0.109792,0.094077,0.192575,0.062078,0.532258,6
0.196078,0.086053,0.146341,0.278422,0.103528,0.66129,6
0.343137,0.059347,0.013937,0.097448,0.070368,0.516129,4
0.137255,0.059347,0.083624,0.180974,0.073453,0.725806,7
0.259804,0.139466,0.125436,0.412993,0.149412,0.419355,5
0.171569,0.139466,0.222997,0.37587,0.145171,0.387097,7
0.117647,0.11276,0.04878,0.194896,0.101022,0.33871,7
0.205882,0.115727,0.108014,0.445476,0.173703,0.306452,6
0.176471,0.109792,0.031359,0.287703,0.09466,0.483871,6
0.137255,0.106825,0.027875,0.262181,0.106034,0.322581,6
0.264706,0.169139,0.094077,0.185615,0.048776,0.758065,6
0.303922,0.080119,0.027875,0.192575,0.095431,0.66129,6
